game_id,move_id,vision,vision_simple,vision_advanced,vision_expert,snake_length,head_direction,head_pos,apple_pos,move,apple_pos_new,facing_apple,closed_region,hit,life,prob_to_live
70,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(9, 6)",2,"(9, 6)",1,0,3,0,
71,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(9, 2)",1,"(9, 2)",1,0,0,1,
71,1,0003,1110,11101100,111011000001,3,1,"(6, 5)","(9, 2)",0,"(9, 2)",1,0,0,1,
71,2,0030,1101,11011100,110111000010,3,0,"(6, 4)","(9, 2)",3,"(9, 2)",0,0,0,1,
71,3,0300,1011,10111100,101111000100,3,3,"(5, 4)","(9, 2)",2,"(9, 2)",0,0,0,1,
71,4,3000,0111,01111100,011111001000,3,2,"(5, 5)","(9, 2)",3,"(9, 2)",0,0,0,1,
71,5,0300,1011,10111100,101111000100,3,3,"(4, 5)","(9, 2)",0,"(9, 2)",1,0,0,1,
71,6,0030,1101,11011100,110111000010,3,0,"(4, 4)","(9, 2)",2,"(9, 2)",0,0,3,0,
72,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(9, 3)",2,"(9, 3)",0,0,3,0,
73,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(7, 4)",0,"(7, 4)",1,0,0,1,
73,1,0030,1101,11010100,110101000010,3,0,"(5, 4)","(7, 4)",2,"(7, 4)",0,0,3,0,
74,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(1, 4)",0,"(1, 4)",1,0,0,1,
74,1,0030,1101,11010001,110100010010,3,0,"(5, 4)","(1, 4)",1,"(1, 4)",0,0,0,1,
74,2,0003,1110,11100001,111000010001,3,1,"(6, 4)","(1, 4)",0,"(1, 4)",0,0,0,1,
74,3,0030,1101,11010011,110100110010,3,0,"(6, 3)","(1, 4)",3,"(1, 4)",1,0,0,1,
74,4,0300,1011,10110011,101100110100,3,3,"(5, 3)","(1, 4)",1,"(1, 4)",0,0,3,0,
75,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(3, 4)",2,"(3, 4)",0,0,3,0,
76,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(7, 3)",2,"(7, 3)",0,0,3,0,
77,0,0030,1101,11010001,110100010010,3,0,"(5, 5)","(3, 5)",0,"(3, 5)",0,0,0,1,
77,1,0030,1101,11010011,110100110010,3,0,"(5, 4)","(3, 5)",1,"(3, 5)",0,0,0,1,
77,2,0003,1110,11100011,111000110001,3,1,"(6, 4)","(3, 5)",0,"(3, 5)",0,0,0,1,
77,3,0030,1101,11010011,110100110010,3,0,"(6, 3)","(3, 5)",2,"(3, 5)",1,0,3,0,
78,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(8, 7)",2,"(8, 7)",1,0,3,0,
79,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(8, 1)",2,"(8, 1)",0,0,3,0,
80,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(9, 7)",1,"(9, 7)",1,0,0,1,
80,1,0003,1110,11100110,111001100001,3,1,"(6, 5)","(9, 7)",3,"(9, 7)",0,0,3,0,
81,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(3, 8)",3,"(3, 8)",1,0,0,1,
81,1,0300,1011,10110011,101100110100,3,3,"(4, 5)","(3, 8)",1,"(3, 8)",0,0,3,0,
82,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(3, 2)",3,"(3, 2)",1,0,0,1,
82,1,0300,1011,10111001,101110010100,3,3,"(4, 5)","(3, 2)",1,"(3, 2)",0,0,3,0,
83,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(6, 4)",1,"(6, 4)",1,0,0,1,
83,1,1003,1110,11101000,111010000001,3,1,"(6, 5)","(6, 4)",3,"(6, 4)",0,0,3,0,
84,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(3, 3)",3,"(3, 3)",1,0,0,1,
84,1,0300,1011,10111001,101110010100,3,3,"(4, 5)","(3, 3)",1,"(3, 3)",0,0,3,0,
85,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(0, 9)",2,"(0, 9)",1,0,3,0,
86,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(7, 8)",0,"(7, 8)",0,0,0,1,
86,1,0030,1101,11010110,110101100010,3,0,"(5, 4)","(7, 8)",3,"(7, 8)",0,0,0,1,
86,2,0300,1011,10110110,101101100100,3,3,"(4, 4)","(7, 8)",2,"(7, 8)",1,0,0,1,
86,3,3000,0111,01110110,011101101000,3,2,"(4, 5)","(7, 8)",2,"(7, 8)",1,0,0,1,
86,4,3000,0111,01110110,011101101000,3,2,"(4, 6)","(7, 8)",3,"(7, 8)",0,0,0,1,
86,5,0300,1011,10110110,101101100100,3,3,"(3, 6)","(7, 8)",0,"(7, 8)",0,0,0,1,
86,6,0030,1101,11010110,110101100010,3,0,"(3, 5)","(7, 8)",2,"(7, 8)",1,0,3,0,
87,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(6, 8)",2,"(6, 8)",1,0,3,0,
88,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(4, 7)",2,"(4, 7)",1,0,3,0,
89,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(4, 3)",1,"(4, 3)",0,0,0,1,
89,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(4, 3)",2,"(4, 3)",0,0,0,1,
89,2,3000,0111,01111001,011110011000,3,2,"(6, 6)","(4, 3)",1,"(4, 3)",0,0,0,1,
89,3,0003,1110,11101001,111010010001,3,1,"(7, 6)","(4, 3)",2,"(4, 3)",0,0,0,1,
89,4,3000,0111,01111001,011110011000,3,2,"(7, 7)","(4, 3)",3,"(4, 3)",1,0,0,1,
89,5,0300,1011,10111001,101110010100,3,3,"(6, 7)","(4, 3)",0,"(4, 3)",1,0,0,1,
89,6,0030,1101,11011001,110110010010,3,0,"(6, 6)","(4, 3)",1,"(4, 3)",0,0,0,1,
89,7,0003,1110,11101001,111010010001,3,1,"(7, 6)","(4, 3)",2,"(4, 3)",0,0,0,1,
89,8,3000,0111,01111001,011110011000,3,2,"(7, 7)","(4, 3)",1,"(4, 3)",0,0,0,1,
89,9,0003,1110,11101001,111010010001,3,1,"(8, 7)","(4, 3)",1,"(4, 3)",0,0,0,1,
89,10,0503,1010,10101001,101010010001,3,1,"(9, 7)","(4, 3)",1,"(4, 3)",0,0,5,0,
90,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(9, 2)",3,"(9, 2)",0,0,0,1,
90,1,0300,1011,10111100,101111000100,3,3,"(4, 5)","(9, 2)",2,"(9, 2)",0,0,0,1,
90,2,3000,0111,01111100,011111001000,3,2,"(4, 6)","(9, 2)",0,"(9, 2)",1,0,3,0,
91,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(8, 7)",1,"(8, 7)",1,0,0,1,
91,1,0003,1110,11100110,111001100001,3,1,"(6, 5)","(8, 7)",1,"(8, 7)",1,0,0,1,
91,2,0003,1110,11100110,111001100001,3,1,"(7, 5)","(8, 7)",1,"(8, 7)",1,0,0,1,
91,3,0003,1110,11100010,111000100001,3,1,"(8, 5)","(8, 7)",3,"(8, 7)",0,0,3,0,
92,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(4, 0)",3,"(4, 0)",1,0,0,1,
92,1,0300,1011,10111000,101110000100,3,3,"(4, 5)","(4, 0)",2,"(4, 0)",0,0,0,1,
92,2,3000,0111,01111000,011110001000,3,2,"(4, 6)","(4, 0)",0,"(4, 0)",1,0,3,0,
93,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(7, 8)",1,"(7, 8)",1,0,0,1,
93,1,0003,1110,11100110,111001100001,3,1,"(6, 5)","(7, 8)",0,"(7, 8)",0,0,0,1,
93,2,0030,1101,11010110,110101100010,3,0,"(6, 4)","(7, 8)",0,"(7, 8)",0,0,0,1,
93,3,0030,1101,11010110,110101100010,3,0,"(6, 3)","(7, 8)",3,"(7, 8)",0,0,0,1,
93,4,0300,1011,10110110,101101100100,3,3,"(5, 3)","(7, 8)",1,"(7, 8)",1,0,3,0,
94,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(1, 3)",2,"(1, 3)",0,0,3,0,
95,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(9, 1)",1,"(9, 1)",1,0,0,1,
95,1,0003,1110,11101100,111011000001,3,1,"(6, 5)","(9, 1)",0,"(9, 1)",1,0,0,1,
95,2,0030,1101,11011100,110111000010,3,0,"(6, 4)","(9, 1)",3,"(9, 1)",0,0,0,1,
95,3,0300,1011,10111100,101111000100,3,3,"(5, 4)","(9, 1)",0,"(9, 1)",1,0,0,1,
95,4,0030,1101,11011100,110111000010,3,0,"(5, 3)","(9, 1)",0,"(9, 1)",1,0,0,1,
95,5,0030,1101,11011100,110111000010,3,0,"(5, 2)","(9, 1)",0,"(9, 1)",1,0,0,1,
95,6,0030,1101,11010100,110101000010,3,0,"(5, 1)","(9, 1)",0,"(9, 1)",0,0,0,1,
95,7,5030,0101,01010110,010101100010,3,0,"(5, 0)","(9, 1)",2,"(9, 1)",1,0,3,0,
96,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(4, 0)",0,"(4, 0)",1,0,0,1,
96,1,0030,1101,11011001,110110010010,3,0,"(5, 4)","(4, 0)",2,"(4, 0)",0,0,3,0,
97,0,0030,1101,11010001,110100010010,3,0,"(5, 5)","(0, 5)",0,"(0, 5)",0,0,0,1,
97,1,0030,1101,11010011,110100110010,3,0,"(5, 4)","(0, 5)",2,"(0, 5)",1,0,3,0,
98,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(6, 8)",0,"(6, 8)",0,0,0,1,
98,1,0030,1101,11010110,110101100010,3,0,"(5, 4)","(6, 8)",3,"(6, 8)",0,0,0,1,
98,2,0300,1011,10110110,101101100100,3,3,"(4, 4)","(6, 8)",2,"(6, 8)",1,0,0,1,
98,3,3000,0111,01110110,011101101000,3,2,"(4, 5)","(6, 8)",2,"(6, 8)",1,0,0,1,
98,4,3000,0111,01110110,011101101000,3,2,"(4, 6)","(6, 8)",1,"(6, 8)",1,0,0,1,
98,5,0003,1110,11100110,111001100001,3,1,"(5, 6)","(6, 8)",0,"(6, 8)",0,0,0,1,
98,6,0030,1101,11010110,110101100010,3,0,"(5, 5)","(6, 8)",0,"(6, 8)",0,0,0,1,
98,7,0030,1101,11010110,110101100010,3,0,"(5, 4)","(6, 8)",1,"(6, 8)",1,0,0,1,
98,8,0003,1110,11100010,111000100001,3,1,"(6, 4)","(6, 8)",3,"(6, 8)",0,0,3,0,
99,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(4, 1)",2,"(4, 1)",0,0,3,0,
100,0,0030,1101,11010001,110100010010,3,0,"(5, 5)","(1, 5)",2,"(1, 5)",0,0,3,0,
101,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(6, 7)",3,"(6, 7)",0,0,0,1,
101,1,0300,1011,10110110,101101100100,3,3,"(4, 5)","(6, 7)",1,"(6, 7)",1,0,3,0,
102,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(2, 0)",3,"(2, 0)",1,0,0,1,
102,1,0300,1011,10111001,101110010100,3,3,"(4, 5)","(2, 0)",3,"(2, 0)",1,0,0,1,
102,2,0300,1011,10111001,101110010100,3,3,"(3, 5)","(2, 0)",0,"(2, 0)",1,0,0,1,
102,3,0030,1101,11011001,110110010010,3,0,"(3, 4)","(2, 0)",1,"(2, 0)",0,0,0,1,
102,4,0003,1110,11101001,111010010001,3,1,"(4, 4)","(2, 0)",3,"(2, 0)",1,0,3,0,
103,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(3, 0)",1,"(3, 0)",0,0,0,1,
103,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(3, 0)",0,"(3, 0)",1,0,0,1,
103,2,0030,1101,11011001,110110010010,3,0,"(6, 4)","(3, 0)",3,"(3, 0)",1,0,0,1,
103,3,0300,1011,10111001,101110010100,3,3,"(5, 4)","(3, 0)",3,"(3, 0)",1,0,0,1,
103,4,0300,1011,10111001,101110010100,3,3,"(4, 4)","(3, 0)",3,"(3, 0)",1,0,0,1,
103,5,0300,1011,10111000,101110000100,3,3,"(3, 4)","(3, 0)",2,"(3, 0)",0,0,0,1,
103,6,3000,0111,01111000,011110001000,3,2,"(3, 5)","(3, 0)",2,"(3, 0)",0,0,0,1,
103,7,3000,0111,01111000,011110001000,3,2,"(3, 6)","(3, 0)",0,"(3, 0)",1,0,3,0,
104,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(1, 4)",0,"(1, 4)",1,0,0,1,
104,1,0030,1101,11010001,110100010010,3,0,"(5, 4)","(1, 4)",1,"(1, 4)",0,0,0,1,
104,2,0003,1110,11100001,111000010001,3,1,"(6, 4)","(1, 4)",3,"(1, 4)",1,0,3,0,
105,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(3, 7)",1,"(3, 7)",0,0,0,1,
105,1,0003,1110,11100011,111000110001,3,1,"(6, 5)","(3, 7)",3,"(3, 7)",1,0,3,0,
106,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(4, 9)",0,"(4, 9)",0,0,0,1,
106,1,0030,1101,11010011,110100110010,3,0,"(5, 4)","(4, 9)",0,"(4, 9)",0,0,0,1,
106,2,0030,1101,11010011,110100110010,3,0,"(5, 3)","(4, 9)",2,"(4, 9)",1,0,3,0,
107,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(9, 1)",3,"(9, 1)",0,0,0,1,
107,1,0300,1011,10111100,101111000100,3,3,"(4, 5)","(9, 1)",3,"(9, 1)",0,0,0,1,
107,2,0300,1011,10111100,101111000100,3,3,"(3, 5)","(9, 1)",1,"(9, 1)",1,0,3,0,
108,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(0, 8)",3,"(0, 8)",1,0,0,1,
108,1,0300,1011,10110011,101100110100,3,3,"(4, 5)","(0, 8)",2,"(0, 8)",1,0,0,1,
108,2,3000,0111,01110011,011100111000,3,2,"(4, 6)","(0, 8)",0,"(0, 8)",0,0,3,0,
109,0,0031,1101,11010001,110100010010,3,0,"(5, 5)","(4, 5)",0,"(4, 5)",0,0,0,1,
109,1,0030,1101,11010011,110100110010,3,0,"(5, 4)","(4, 5)",0,"(4, 5)",0,0,0,1,
109,2,0030,1101,11010011,110100110010,3,0,"(5, 3)","(4, 5)",1,"(4, 5)",0,0,0,1,
109,3,0003,1110,11100011,111000110001,3,1,"(6, 3)","(4, 5)",2,"(4, 5)",1,0,0,1,
109,4,3000,0111,01110011,011100111000,3,2,"(6, 4)","(4, 5)",2,"(4, 5)",1,0,0,1,
109,5,3000,0111,01110001,011100011000,3,2,"(6, 5)","(4, 5)",3,"(4, 5)",1,0,0,1,
109,6,0301,1011,10110001,101100010100,3,3,"(5, 5)","(4, 5)",3,"(8, 2)",1,0,1,1,
109,7,0300,1011,10111100,101111000100,4,3,"(4, 5)","(8, 2)",2,"(8, 2)",0,0,0,1,
109,8,3000,0111,01111100,011111001000,4,2,"(4, 6)","(8, 2)",0,"(8, 2)",1,0,3,0,
110,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(2, 7)",2,"(2, 7)",1,0,3,0,
111,0,0030,1101,11010001,110100010010,3,0,"(5, 5)","(0, 5)",0,"(0, 5)",0,0,0,1,
111,1,0030,1101,11010011,110100110010,3,0,"(5, 4)","(0, 5)",2,"(0, 5)",1,0,3,0,
112,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(2, 8)",2,"(2, 8)",1,0,3,0,
113,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(9, 6)",1,"(9, 6)",1,0,0,1,
113,1,0003,1110,11100110,111001100001,3,1,"(6, 5)","(9, 6)",2,"(9, 6)",1,0,0,1,
113,2,3000,0111,01110100,011101001000,3,2,"(6, 6)","(9, 6)",3,"(9, 6)",0,0,0,1,
113,3,0300,1011,10110100,101101000100,3,3,"(5, 6)","(9, 6)",2,"(9, 6)",0,0,0,1,
113,4,3000,0111,01111100,011111001000,3,2,"(5, 7)","(9, 6)",0,"(9, 6)",1,0,3,0,
114,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(7, 3)",1,"(7, 3)",1,0,0,1,
114,1,0003,1110,11101100,111011000001,3,1,"(6, 5)","(7, 3)",3,"(7, 3)",0,0,3,0,
115,0,1030,1101,11011000,110110000010,3,0,"(5, 5)","(5, 4)",2,"(5, 4)",0,0,3,0,
116,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(3, 1)",1,"(3, 1)",0,0,0,1,
116,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(3, 1)",0,"(3, 1)",1,0,0,1,
116,2,0030,1101,11011001,110110010010,3,0,"(6, 4)","(3, 1)",0,"(3, 1)",1,0,0,1,
116,3,0030,1101,11011001,110110010010,3,0,"(6, 3)","(3, 1)",1,"(3, 1)",0,0,0,1,
116,4,0003,1110,11101001,111010010001,3,1,"(7, 3)","(3, 1)",1,"(3, 1)",0,0,0,1,
116,5,0003,1110,11101001,111010010001,3,1,"(8, 3)","(3, 1)",3,"(3, 1)",1,0,3,0,
117,0,0030,1101,11011000,110110000010,3,0,"(5, 5)","(5, 1)",3,"(5, 1)",0,0,0,1,
117,1,0300,1011,10111100,101111000100,3,3,"(4, 5)","(5, 1)",1,"(5, 1)",1,0,3,0,
118,0,0030,1101,11010100,110101000010,3,0,"(5, 5)","(7, 5)",0,"(7, 5)",0,0,0,1,
118,1,0030,1101,11010110,110101100010,3,0,"(5, 4)","(7, 5)",0,"(7, 5)",0,0,0,1,
118,2,0030,1101,11010110,110101100010,3,0,"(5, 3)","(7, 5)",2,"(7, 5)",1,0,3,0,
119,0,0030,1101,11011000,110110000010,3,0,"(5, 5)","(5, 1)",0,"(5, 1)",1,0,0,1,
119,1,0030,1101,11011000,110110000010,3,0,"(5, 4)","(5, 1)",1,"(5, 1)",0,0,0,1,
119,2,0003,1110,11101001,111010010001,3,1,"(6, 4)","(5, 1)",2,"(5, 1)",0,0,0,1,
119,3,3000,0111,01111001,011110011000,3,2,"(6, 5)","(5, 1)",0,"(5, 1)",1,0,3,0,
120,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(9, 1)",2,"(9, 1)",0,0,3,0,
121,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(0, 9)",0,"(0, 9)",0,0,0,1,
121,1,0030,1101,11010011,110100110010,3,0,"(5, 4)","(0, 9)",1,"(0, 9)",0,0,0,1,
121,2,0003,1110,11100011,111000110001,3,1,"(6, 4)","(0, 9)",2,"(0, 9)",1,0,0,1,
121,3,3000,0111,01110011,011100111000,3,2,"(6, 5)","(0, 9)",2,"(0, 9)",1,0,0,1,
121,4,3000,0111,01110011,011100111000,3,2,"(6, 6)","(0, 9)",2,"(0, 9)",1,0,0,1,
121,5,3000,0111,01110011,011100111000,3,2,"(6, 7)","(0, 9)",1,"(0, 9)",0,0,0,1,
121,6,0003,1110,11100011,111000110001,3,1,"(7, 7)","(0, 9)",3,"(0, 9)",1,0,3,0,
122,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(2, 9)",2,"(2, 9)",1,0,3,0,
123,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(3, 4)",0,"(3, 4)",1,0,0,1,
123,1,0030,1101,11010001,110100010010,3,0,"(5, 4)","(3, 4)",2,"(3, 4)",0,0,3,0,
124,0,0030,1101,11011000,110110000010,3,0,"(5, 5)","(5, 1)",1,"(5, 1)",0,0,0,1,
124,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(5, 1)",0,"(5, 1)",1,0,0,1,
124,2,0030,1101,11011001,110110010010,3,0,"(6, 4)","(5, 1)",3,"(5, 1)",1,0,0,1,
124,3,0300,1011,10111000,101110000100,3,3,"(5, 4)","(5, 1)",0,"(5, 1)",1,0,0,1,
124,4,0030,1101,11011000,110110000010,3,0,"(5, 3)","(5, 1)",0,"(5, 1)",1,0,0,1,
124,5,1030,1101,11011000,110110000010,3,0,"(5, 2)","(5, 1)",3,"(5, 1)",0,0,0,1,
124,6,0300,1011,10111100,101111000100,3,3,"(4, 2)","(5, 1)",0,"(5, 1)",1,0,0,1,
124,7,0130,1101,11010100,110101000010,3,0,"(4, 1)","(5, 1)",1,"(0, 0)",1,0,1,1,
124,8,0003,1110,11101001,111010010001,4,1,"(5, 1)","(0, 0)",0,"(0, 0)",1,0,0,1,
124,9,5030,0101,01010001,010100010010,4,0,"(5, 0)","(0, 0)",1,"(0, 0)",0,0,0,1,
124,10,5003,0110,01100001,011000010001,4,1,"(6, 0)","(0, 0)",0,"(0, 0)",0,0,5,0,
125,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(0, 1)",1,"(0, 1)",0,0,0,1,
125,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(0, 1)",2,"(0, 1)",0,0,0,1,
125,2,3000,0111,01111001,011110011000,3,2,"(6, 6)","(0, 1)",1,"(0, 1)",0,0,0,1,
125,3,0003,1110,11101001,111010010001,3,1,"(7, 6)","(0, 1)",0,"(0, 1)",1,0,0,1,
125,4,0030,1101,11011001,110110010010,3,0,"(7, 5)","(0, 1)",1,"(0, 1)",0,0,0,1,
125,5,0003,1110,11101001,111010010001,3,1,"(8, 5)","(0, 1)",2,"(0, 1)",0,0,0,1,
125,6,3000,0111,01111001,011110011000,3,2,"(8, 6)","(0, 1)",1,"(0, 1)",0,0,0,1,
125,7,0503,1010,10101001,101010010001,3,1,"(9, 6)","(0, 1)",2,"(0, 1)",0,0,0,1,
125,8,3500,0011,00111001,001110011000,3,2,"(9, 7)","(0, 1)",3,"(0, 1)",1,0,0,1,
125,9,0300,1011,10111001,101110010100,3,3,"(8, 7)","(0, 1)",3,"(0, 1)",1,0,0,1,
125,10,0300,1011,10111001,101110010100,3,3,"(7, 7)","(0, 1)",3,"(0, 1)",1,0,0,1,
125,11,0300,1011,10111001,101110010100,3,3,"(6, 7)","(0, 1)",0,"(0, 1)",1,0,0,1,
125,12,0030,1101,11011001,110110010010,3,0,"(6, 6)","(0, 1)",2,"(0, 1)",0,0,3,0,
126,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(1, 6)",2,"(1, 6)",1,0,3,0,
127,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(8, 8)",1,"(8, 8)",1,0,0,1,
127,1,0003,1110,11100110,111001100001,3,1,"(6, 5)","(8, 8)",0,"(8, 8)",0,0,0,1,
127,2,0030,1101,11010110,110101100010,3,0,"(6, 4)","(8, 8)",0,"(8, 8)",0,0,0,1,
127,3,0030,1101,11010110,110101100010,3,0,"(6, 3)","(8, 8)",2,"(8, 8)",1,0,3,0,
128,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(2, 2)",2,"(2, 2)",0,0,3,0,
129,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(3, 0)",2,"(3, 0)",0,0,3,0,
130,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(3, 9)",3,"(3, 9)",1,0,0,1,
130,1,0300,1011,10110011,101100110100,3,3,"(4, 5)","(3, 9)",0,"(3, 9)",0,0,0,1,
130,2,0030,1101,11010011,110100110010,3,0,"(4, 4)","(3, 9)",2,"(3, 9)",1,0,3,0,
131,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(9, 4)",2,"(9, 4)",0,0,3,0,
132,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(0, 6)",0,"(0, 6)",0,0,0,1,
132,1,0030,1101,11010011,110100110010,3,0,"(5, 4)","(0, 6)",1,"(0, 6)",0,0,0,1,
132,2,0003,1110,11100011,111000110001,3,1,"(6, 4)","(0, 6)",0,"(0, 6)",0,0,0,1,
132,3,0030,1101,11010011,110100110010,3,0,"(6, 3)","(0, 6)",2,"(0, 6)",1,0,3,0,
133,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(8, 8)",1,"(8, 8)",1,0,0,1,
133,1,0003,1110,11100110,111001100001,3,1,"(6, 5)","(8, 8)",1,"(8, 8)",1,0,0,1,
133,2,0003,1110,11100110,111001100001,3,1,"(7, 5)","(8, 8)",1,"(8, 8)",1,0,0,1,
133,3,0003,1110,11100010,111000100001,3,1,"(8, 5)","(8, 8)",2,"(8, 8)",1,0,0,1,
133,4,3000,0111,01110010,011100101000,3,2,"(8, 6)","(8, 8)",1,"(8, 8)",0,0,0,1,
133,5,0503,1010,10100011,101000110001,3,1,"(9, 6)","(8, 8)",3,"(8, 8)",1,0,3,0,
134,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(8, 2)",2,"(8, 2)",0,0,3,0,
135,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(8, 9)",2,"(8, 9)",1,0,3,0,
136,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(0, 1)",2,"(0, 1)",0,0,3,0,
137,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(7, 7)",3,"(7, 7)",0,0,0,1,
137,1,0300,1011,10110110,101101100100,3,3,"(4, 5)","(7, 7)",2,"(7, 7)",1,0,0,1,
137,2,3000,0111,01110110,011101101000,3,2,"(4, 6)","(7, 7)",1,"(7, 7)",1,0,0,1,
137,3,0003,1110,11100110,111001100001,3,1,"(5, 6)","(7, 7)",2,"(7, 7)",1,0,0,1,
137,4,3000,0111,01110100,011101001000,3,2,"(5, 7)","(7, 7)",2,"(7, 7)",0,0,0,1,
137,5,3000,0111,01111100,011111001000,3,2,"(5, 8)","(7, 7)",0,"(7, 7)",1,0,3,0,
138,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(3, 6)",2,"(3, 6)",1,0,3,0,
139,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(7, 8)",2,"(7, 8)",1,0,3,0,
140,0,0030,1101,11011100,110111000010,3,0,"(5, 5)","(9, 4)",2,"(9, 4)",0,0,3,0,
141,0,0030,1101,11010110,110101100010,3,0,"(5, 5)","(9, 8)",2,"(9, 8)",1,0,3,0,
142,0,0030,1101,11010011,110100110010,3,0,"(5, 5)","(4, 8)",1,"(4, 8)",0,0,0,1,
142,1,0003,1110,11100011,111000110001,3,1,"(6, 5)","(4, 8)",1,"(4, 8)",0,0,0,1,
142,2,0003,1110,11100011,111000110001,3,1,"(7, 5)","(4, 8)",0,"(4, 8)",0,0,0,1,
142,3,0030,1101,11010011,110100110010,3,0,"(7, 4)","(4, 8)",0,"(4, 8)",0,0,0,1,
142,4,0030,1101,11010011,110100110010,3,0,"(7, 3)","(4, 8)",1,"(4, 8)",0,0,0,1,
142,5,0003,1110,11100011,111000110001,3,1,"(8, 3)","(4, 8)",3,"(4, 8)",1,0,3,0,
143,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(1, 4)",1,"(1, 4)",0,0,0,1,
143,1,0003,1110,11101001,111010010001,3,1,"(6, 5)","(1, 4)",1,"(1, 4)",0,0,0,1,
143,2,0003,1110,11101001,111010010001,3,1,"(7, 5)","(1, 4)",0,"(1, 4)",1,0,0,1,
143,3,0030,1101,11010001,110100010010,3,0,"(7, 4)","(1, 4)",3,"(1, 4)",1,0,0,1,
143,4,0300,1011,10110001,101100010100,3,3,"(6, 4)","(1, 4)",1,"(1, 4)",0,0,3,0,
144,0,0030,1101,11011001,110110010010,3,0,"(5, 5)","(2, 2)",3,"(2, 2)",1,0,0,1,
144,1,0300,1011,10111001,101110010100,3,3,"(4, 5)","(2, 2)",3,"(2, 2)",1,0,0,1,
144,2,0300,1011,10111001,101110010100,3,3,"(3, 5)","(2, 2)",0,"(2, 2)",1,0,0,1,
144,3,0030,1101,11011001,110110010010,3,0,"(3, 4)","(2, 2)",0,"(2, 2)",1,0,0,1,
144,4,0030,1101,11011001,110110010010,3,0,"(3, 3)","(2, 2)",2,"(2, 2)",0,0,3,0,
