game_id,move_id,vision,snake_length,head_direction,head_pos,apple_pos,move,vision_new,snake_length_new,head_direction_new,head_pos_new,apple_pos_new,hit,life
12,51,0203,3,3,"(0, 5)","(4, 9)",2,2003,3,2,"(0, 6)","(4, 9)",0,1
12,52,2003,3,2,"(0, 6)","(4, 9)",3,2003,3,3,"(0, 6)","(4, 9)",3,0
13,0,0020,3,0,"(5, 5)","(2, 3)",0,0020,3,0,"(5, 4)","(2, 3)",0,1
13,1,0020,3,0,"(5, 4)","(2, 3)",2,0020,3,0,"(5, 3)","(2, 3)",0,1
13,2,0020,3,0,"(5, 3)","(2, 3)",0,0020,3,0,"(5, 2)","(2, 3)",0,1
13,3,0020,3,0,"(5, 2)","(2, 3)",0,0020,3,0,"(5, 1)","(2, 3)",0,1
13,4,0020,3,0,"(5, 1)","(2, 3)",2,3020,3,0,"(5, 0)","(2, 3)",0,1
13,5,3020,3,0,"(5, 0)","(2, 3)",1,3002,3,1,"(6, 0)","(2, 3)",0,1
13,6,3002,3,1,"(6, 0)","(2, 3)",2,2000,3,2,"(6, 1)","(2, 3)",0,1
13,7,2000,3,2,"(6, 1)","(2, 3)",3,0200,3,3,"(5, 1)","(2, 3)",0,1
13,8,0200,3,3,"(5, 1)","(2, 3)",1,0200,3,3,"(4, 1)","(2, 3)",0,1
13,9,0200,3,3,"(4, 1)","(2, 3)",2,2000,3,2,"(4, 2)","(2, 3)",0,1
13,10,2000,3,2,"(4, 2)","(2, 3)",0,2000,3,2,"(4, 3)","(2, 3)",0,1
13,11,2000,3,2,"(4, 3)","(2, 3)",3,0201,3,3,"(3, 3)","(2, 3)",0,1
13,12,0201,3,3,"(3, 3)","(2, 3)",3,0200,4,3,"(2, 3)","(5, 7)",1,1
13,13,0200,4,3,"(2, 3)","(5, 7)",1,0200,4,3,"(1, 3)","(5, 7)",0,1
13,14,0200,4,3,"(1, 3)","(5, 7)",0,0020,4,0,"(1, 2)","(5, 7)",0,1
13,15,0020,4,0,"(1, 2)","(5, 7)",3,0203,4,3,"(0, 2)","(5, 7)",0,1
13,16,0203,4,3,"(0, 2)","(5, 7)",1,0203,4,3,"(0, 2)","(5, 7)",3,0
14,0,0020,3,0,"(5, 5)","(5, 0)",2,0020,3,0,"(5, 4)","(5, 0)",0,1
14,1,0020,3,0,"(5, 4)","(5, 0)",2,0020,3,0,"(5, 3)","(5, 0)",0,1
14,2,0020,3,0,"(5, 3)","(5, 0)",2,0020,3,0,"(5, 2)","(5, 0)",0,1
14,3,0020,3,0,"(5, 2)","(5, 0)",0,1020,3,0,"(5, 1)","(5, 0)",0,1
14,4,1020,3,0,"(5, 1)","(5, 0)",0,3020,4,0,"(5, 0)","(1, 1)",1,1
14,5,3020,4,0,"(5, 0)","(1, 1)",0,3020,4,0,"(5, 0)","(1, 1)",3,0
15,0,0020,3,0,"(5, 5)","(0, 5)",3,0200,3,3,"(4, 5)","(0, 5)",0,1
15,1,0200,3,3,"(4, 5)","(0, 5)",1,0200,3,3,"(3, 5)","(0, 5)",0,1
15,2,0200,3,3,"(3, 5)","(0, 5)",0,0020,3,0,"(3, 4)","(0, 5)",0,1
15,3,0020,3,0,"(3, 4)","(0, 5)",0,0020,3,0,"(3, 3)","(0, 5)",0,1
15,4,0020,3,0,"(3, 3)","(0, 5)",3,0200,3,3,"(2, 3)","(0, 5)",0,1
15,5,0200,3,3,"(2, 3)","(0, 5)",0,0020,3,0,"(2, 2)","(0, 5)",0,1
15,6,0020,3,0,"(2, 2)","(0, 5)",0,0020,3,0,"(2, 1)","(0, 5)",0,1
15,7,0020,3,0,"(2, 1)","(0, 5)",3,0200,3,3,"(1, 1)","(0, 5)",0,1
15,8,0200,3,3,"(1, 1)","(0, 5)",0,3020,3,0,"(1, 0)","(0, 5)",0,1
15,9,3020,3,0,"(1, 0)","(0, 5)",0,3020,3,0,"(1, 0)","(0, 5)",3,0
16,0,0020,3,0,"(5, 5)","(0, 9)",0,0020,3,0,"(5, 4)","(0, 9)",0,1
16,1,0020,3,0,"(5, 4)","(0, 9)",3,0200,3,3,"(4, 4)","(0, 9)",0,1
16,2,0200,3,3,"(4, 4)","(0, 9)",1,0200,3,3,"(3, 4)","(0, 9)",0,1
16,3,0200,3,3,"(3, 4)","(0, 9)",0,0020,3,0,"(3, 3)","(0, 9)",0,1
16,4,0020,3,0,"(3, 3)","(0, 9)",0,0020,3,0,"(3, 2)","(0, 9)",0,1
16,5,0020,3,0,"(3, 2)","(0, 9)",2,0020,3,0,"(3, 1)","(0, 9)",0,1
16,6,0020,3,0,"(3, 1)","(0, 9)",3,0200,3,3,"(2, 1)","(0, 9)",0,1
16,7,0200,3,3,"(2, 1)","(0, 9)",1,0200,3,3,"(1, 1)","(0, 9)",0,1
16,8,0200,3,3,"(1, 1)","(0, 9)",0,3020,3,0,"(1, 0)","(0, 9)",0,1
16,9,3020,3,0,"(1, 0)","(0, 9)",2,3020,3,0,"(1, 0)","(0, 9)",3,0
17,0,0020,3,0,"(5, 5)","(7, 7)",1,0002,3,1,"(6, 5)","(7, 7)",0,1
17,1,0002,3,1,"(6, 5)","(7, 7)",1,0002,3,1,"(7, 5)","(7, 7)",0,1
17,2,0002,3,1,"(7, 5)","(7, 7)",2,2010,3,2,"(7, 6)","(7, 7)",0,1
17,3,2010,3,2,"(7, 6)","(7, 7)",0,2000,4,2,"(7, 7)","(7, 9)",1,1
17,4,2000,4,2,"(7, 7)","(7, 9)",0,2010,4,2,"(7, 8)","(7, 9)",0,1
17,5,2010,4,2,"(7, 8)","(7, 9)",0,2030,5,2,"(7, 9)","(8, 2)",1,1
17,6,2030,5,2,"(7, 9)","(8, 2)",1,0032,5,1,"(8, 9)","(8, 2)",0,1
17,7,0032,5,1,"(8, 9)","(8, 2)",0,0022,5,0,"(8, 8)","(8, 2)",0,1
17,8,0022,5,0,"(8, 8)","(8, 2)",0,0020,5,0,"(8, 7)","(8, 2)",0,1
17,9,0020,5,0,"(8, 7)","(8, 2)",3,0200,5,3,"(7, 7)","(8, 2)",0,1
17,10,0200,5,3,"(7, 7)","(8, 2)",3,0200,5,3,"(6, 7)","(8, 2)",0,1
17,11,0200,5,3,"(6, 7)","(8, 2)",2,2000,5,2,"(6, 8)","(8, 2)",0,1
17,12,2000,5,2,"(6, 8)","(8, 2)",3,0200,5,3,"(5, 8)","(8, 2)",0,1
17,13,0200,5,3,"(5, 8)","(8, 2)",0,0220,5,0,"(5, 7)","(8, 2)",0,1
17,14,0220,5,0,"(5, 7)","(8, 2)",0,0020,5,0,"(5, 6)","(8, 2)",0,1
17,15,0020,5,0,"(5, 6)","(8, 2)",1,0002,5,1,"(6, 6)","(8, 2)",0,1
17,16,0002,5,1,"(6, 6)","(8, 2)",2,2002,5,2,"(6, 7)","(8, 2)",0,1
17,17,2002,5,2,"(6, 7)","(8, 2)",3,2002,5,3,"(6, 7)","(8, 2)",2,0
18,0,0020,3,0,"(5, 5)","(6, 7)",2,0020,3,0,"(5, 4)","(6, 7)",0,1
18,1,0020,3,0,"(5, 4)","(6, 7)",0,0020,3,0,"(5, 3)","(6, 7)",0,1
18,2,0020,3,0,"(5, 3)","(6, 7)",2,0020,3,0,"(5, 2)","(6, 7)",0,1
18,3,0020,3,0,"(5, 2)","(6, 7)",1,0002,3,1,"(6, 2)","(6, 7)",0,1
18,4,0002,3,1,"(6, 2)","(6, 7)",1,0002,3,1,"(7, 2)","(6, 7)",0,1
18,5,0002,3,1,"(7, 2)","(6, 7)",3,0002,3,1,"(8, 2)","(6, 7)",0,1
18,6,0002,3,1,"(8, 2)","(6, 7)",0,0020,3,0,"(8, 1)","(6, 7)",0,1
18,7,0020,3,0,"(8, 1)","(6, 7)",1,0302,3,1,"(9, 1)","(6, 7)",0,1
18,8,0302,3,1,"(9, 1)","(6, 7)",2,2300,3,2,"(9, 2)","(6, 7)",0,1
18,9,2300,3,2,"(9, 2)","(6, 7)",1,2300,3,1,"(9, 2)","(6, 7)",3,0
19,0,0020,3,0,"(5, 5)","(6, 7)",0,0020,3,0,"(5, 4)","(6, 7)",0,1
19,1,0020,3,0,"(5, 4)","(6, 7)",1,0002,3,1,"(6, 4)","(6, 7)",0,1
19,2,0002,3,1,"(6, 4)","(6, 7)",2,2000,3,2,"(6, 5)","(6, 7)",0,1
19,3,2000,3,2,"(6, 5)","(6, 7)",1,0002,3,1,"(7, 5)","(6, 7)",0,1
19,4,0002,3,1,"(7, 5)","(6, 7)",1,0002,3,1,"(8, 5)","(6, 7)",0,1
19,5,0002,3,1,"(8, 5)","(6, 7)",0,0020,3,0,"(8, 4)","(6, 7)",0,1
19,6,0020,3,0,"(8, 4)","(6, 7)",3,0200,3,3,"(7, 4)","(6, 7)",0,1
19,7,0200,3,3,"(7, 4)","(6, 7)",3,0200,3,3,"(6, 4)","(6, 7)",0,1
19,8,0200,3,3,"(6, 4)","(6, 7)",2,2000,3,2,"(6, 5)","(6, 7)",0,1
19,9,2000,3,2,"(6, 5)","(6, 7)",0,2010,3,2,"(6, 6)","(6, 7)",0,1
19,10,2010,3,2,"(6, 6)","(6, 7)",2,2000,4,2,"(6, 7)","(2, 2)",1,1
19,11,2000,4,2,"(6, 7)","(2, 2)",1,0002,4,1,"(7, 7)","(2, 2)",0,1
19,12,0002,4,1,"(7, 7)","(2, 2)",1,0002,4,1,"(8, 7)","(2, 2)",0,1
19,13,0002,4,1,"(8, 7)","(2, 2)",1,0302,4,1,"(9, 7)","(2, 2)",0,1
19,14,0302,4,1,"(9, 7)","(2, 2)",2,2300,4,2,"(9, 8)","(2, 2)",0,1
19,15,2300,4,2,"(9, 8)","(2, 2)",2,2330,4,2,"(9, 9)","(2, 2)",0,1
19,16,2330,4,2,"(9, 9)","(2, 2)",3,0230,4,3,"(8, 9)","(2, 2)",0,1
19,17,0230,4,3,"(8, 9)","(2, 2)",1,0230,4,3,"(7, 9)","(2, 2)",0,1
19,18,0230,4,3,"(7, 9)","(2, 2)",2,0230,4,2,"(7, 9)","(2, 2)",3,0
20,0,0020,3,0,"(5, 5)","(1, 7)",1,0002,3,1,"(6, 5)","(1, 7)",0,1
20,1,0002,3,1,"(6, 5)","(1, 7)",0,0020,3,0,"(6, 4)","(1, 7)",0,1
20,2,0020,3,0,"(6, 4)","(1, 7)",2,0020,3,0,"(6, 3)","(1, 7)",0,1
20,3,0020,3,0,"(6, 3)","(1, 7)",0,0020,3,0,"(6, 2)","(1, 7)",0,1
20,4,0020,3,0,"(6, 2)","(1, 7)",0,0020,3,0,"(6, 1)","(1, 7)",0,1
20,5,0020,3,0,"(6, 1)","(1, 7)",1,0002,3,1,"(7, 1)","(1, 7)",0,1
20,6,0002,3,1,"(7, 1)","(1, 7)",1,0002,3,1,"(8, 1)","(1, 7)",0,1
20,7,0002,3,1,"(8, 1)","(1, 7)",1,0302,3,1,"(9, 1)","(1, 7)",0,1
20,8,0302,3,1,"(9, 1)","(1, 7)",0,3320,3,0,"(9, 0)","(1, 7)",0,1
20,9,3320,3,0,"(9, 0)","(1, 7)",3,3200,3,3,"(8, 0)","(1, 7)",0,1
20,10,3200,3,3,"(8, 0)","(1, 7)",0,3200,3,0,"(8, 0)","(1, 7)",3,0
21,0,0020,3,0,"(5, 5)","(6, 8)",3,0200,3,3,"(4, 5)","(6, 8)",0,1
21,1,0200,3,3,"(4, 5)","(6, 8)",3,0200,3,3,"(3, 5)","(6, 8)",0,1
21,2,0200,3,3,"(3, 5)","(6, 8)",1,0200,3,3,"(2, 5)","(6, 8)",0,1
21,3,0200,3,3,"(2, 5)","(6, 8)",2,2000,3,2,"(2, 6)","(6, 8)",0,1
21,4,2000,3,2,"(2, 6)","(6, 8)",3,0200,3,3,"(1, 6)","(6, 8)",0,1
21,5,0200,3,3,"(1, 6)","(6, 8)",1,0203,3,3,"(0, 6)","(6, 8)",0,1
21,6,0203,3,3,"(0, 6)","(6, 8)",1,0203,3,3,"(0, 6)","(6, 8)",3,0
22,0,0020,3,0,"(5, 5)","(1, 8)",2,0020,3,0,"(5, 4)","(1, 8)",0,1
22,1,0020,3,0,"(5, 4)","(1, 8)",2,0020,3,0,"(5, 3)","(1, 8)",0,1
22,2,0020,3,0,"(5, 3)","(1, 8)",3,0200,3,3,"(4, 3)","(1, 8)",0,1
22,3,0200,3,3,"(4, 3)","(1, 8)",1,0200,3,3,"(3, 3)","(1, 8)",0,1
22,4,0200,3,3,"(3, 3)","(1, 8)",3,0200,3,3,"(2, 3)","(1, 8)",0,1
22,5,0200,3,3,"(2, 3)","(1, 8)",0,0020,3,0,"(2, 2)","(1, 8)",0,1
22,6,0020,3,0,"(2, 2)","(1, 8)",2,0020,3,0,"(2, 1)","(1, 8)",0,1
22,7,0020,3,0,"(2, 1)","(1, 8)",0,3020,3,0,"(2, 0)","(1, 8)",0,1
22,8,3020,3,0,"(2, 0)","(1, 8)",1,3002,3,1,"(3, 0)","(1, 8)",0,1
22,9,3002,3,1,"(3, 0)","(1, 8)",3,3002,3,1,"(4, 0)","(1, 8)",0,1
22,10,3002,3,1,"(4, 0)","(1, 8)",3,3002,3,1,"(5, 0)","(1, 8)",0,1
22,11,3002,3,1,"(5, 0)","(1, 8)",1,3002,3,1,"(6, 0)","(1, 8)",0,1
22,12,3002,3,1,"(6, 0)","(1, 8)",3,3002,3,1,"(7, 0)","(1, 8)",0,1
22,13,3002,3,1,"(7, 0)","(1, 8)",2,2000,3,2,"(7, 1)","(1, 8)",0,1
22,14,2000,3,2,"(7, 1)","(1, 8)",0,2000,3,2,"(7, 2)","(1, 8)",0,1
22,15,2000,3,2,"(7, 2)","(1, 8)",1,0002,3,1,"(8, 2)","(1, 8)",0,1
22,16,0002,3,1,"(8, 2)","(1, 8)",2,2000,3,2,"(8, 3)","(1, 8)",0,1
22,17,2000,3,2,"(8, 3)","(1, 8)",2,2000,3,2,"(8, 4)","(1, 8)",0,1
22,18,2000,3,2,"(8, 4)","(1, 8)",3,0200,3,3,"(7, 4)","(1, 8)",0,1
22,19,0200,3,3,"(7, 4)","(1, 8)",2,2000,3,2,"(7, 5)","(1, 8)",0,1
22,20,2000,3,2,"(7, 5)","(1, 8)",1,0002,3,1,"(8, 5)","(1, 8)",0,1
22,21,0002,3,1,"(8, 5)","(1, 8)",1,0302,3,1,"(9, 5)","(1, 8)",0,1
22,22,0302,3,1,"(9, 5)","(1, 8)",0,0320,3,0,"(9, 4)","(1, 8)",0,1
22,23,0320,3,0,"(9, 4)","(1, 8)",1,0320,3,1,"(9, 4)","(1, 8)",3,0
23,0,0020,3,0,"(5, 5)","(3, 2)",3,0200,3,3,"(4, 5)","(3, 2)",0,1
23,1,0200,3,3,"(4, 5)","(3, 2)",2,2000,3,2,"(4, 6)","(3, 2)",0,1
23,2,2000,3,2,"(4, 6)","(3, 2)",0,2000,3,2,"(4, 7)","(3, 2)",0,1
23,3,2000,3,2,"(4, 7)","(3, 2)",0,2000,3,2,"(4, 8)","(3, 2)",0,1
23,4,2000,3,2,"(4, 8)","(3, 2)",2,2030,3,2,"(4, 9)","(3, 2)",0,1
23,5,2030,3,2,"(4, 9)","(3, 2)",0,2030,3,2,"(4, 9)","(3, 2)",3,0
24,0,0020,3,0,"(5, 5)","(3, 9)",1,0002,3,1,"(6, 5)","(3, 9)",0,1
24,1,0002,3,1,"(6, 5)","(3, 9)",2,2000,3,2,"(6, 6)","(3, 9)",0,1
24,2,2000,3,2,"(6, 6)","(3, 9)",3,0200,3,3,"(5, 6)","(3, 9)",0,1
24,3,0200,3,3,"(5, 6)","(3, 9)",2,2000,3,2,"(5, 7)","(3, 9)",0,1
24,4,2000,3,2,"(5, 7)","(3, 9)",3,0200,3,3,"(4, 7)","(3, 9)",0,1
24,5,0200,3,3,"(4, 7)","(3, 9)",1,0200,3,3,"(3, 7)","(3, 9)",0,1
24,6,0200,3,3,"(3, 7)","(3, 9)",1,0200,3,3,"(2, 7)","(3, 9)",0,1
24,7,0200,3,3,"(2, 7)","(3, 9)",1,0200,3,3,"(1, 7)","(3, 9)",0,1
24,8,0200,3,3,"(1, 7)","(3, 9)",3,0203,3,3,"(0, 7)","(3, 9)",0,1
24,9,0203,3,3,"(0, 7)","(3, 9)",0,0023,3,0,"(0, 6)","(3, 9)",0,1
24,10,0023,3,0,"(0, 6)","(3, 9)",1,0002,3,1,"(1, 6)","(3, 9)",0,1
24,11,0002,3,1,"(1, 6)","(3, 9)",2,2000,3,2,"(1, 7)","(3, 9)",0,1
24,12,2000,3,2,"(1, 7)","(3, 9)",2,2000,3,2,"(1, 8)","(3, 9)",0,1
24,13,2000,3,2,"(1, 8)","(3, 9)",2,2030,3,2,"(1, 9)","(3, 9)",0,1
24,14,2030,3,2,"(1, 9)","(3, 9)",1,0132,3,1,"(2, 9)","(3, 9)",0,1
24,15,0132,3,1,"(2, 9)","(3, 9)",3,0032,4,1,"(3, 9)","(8, 1)",1,1
24,16,0032,4,1,"(3, 9)","(8, 1)",2,0032,4,2,"(3, 9)","(8, 1)",3,0
25,0,0020,3,0,"(5, 5)","(3, 0)",3,0200,3,3,"(4, 5)","(3, 0)",0,1
25,1,0200,3,3,"(4, 5)","(3, 0)",3,0200,3,3,"(3, 5)","(3, 0)",0,1
25,2,0200,3,3,"(3, 5)","(3, 0)",2,2000,3,2,"(3, 6)","(3, 0)",0,1
25,3,2000,3,2,"(3, 6)","(3, 0)",3,0200,3,3,"(2, 6)","(3, 0)",0,1
25,4,0200,3,3,"(2, 6)","(3, 0)",0,0020,3,0,"(2, 5)","(3, 0)",0,1
25,5,0020,3,0,"(2, 5)","(3, 0)",0,0020,3,0,"(2, 4)","(3, 0)",0,1
25,6,0020,3,0,"(2, 4)","(3, 0)",1,0002,3,1,"(3, 4)","(3, 0)",0,1
25,7,0002,3,1,"(3, 4)","(3, 0)",1,0002,3,1,"(4, 4)","(3, 0)",0,1
25,8,0002,3,1,"(4, 4)","(3, 0)",2,2000,3,2,"(4, 5)","(3, 0)",0,1
25,9,2000,3,2,"(4, 5)","(3, 0)",0,2000,3,2,"(4, 6)","(3, 0)",0,1
25,10,2000,3,2,"(4, 6)","(3, 0)",1,0002,3,1,"(5, 6)","(3, 0)",0,1
25,11,0002,3,1,"(5, 6)","(3, 0)",2,2000,3,2,"(5, 7)","(3, 0)",0,1
25,12,2000,3,2,"(5, 7)","(3, 0)",1,0002,3,1,"(6, 7)","(3, 0)",0,1
25,13,0002,3,1,"(6, 7)","(3, 0)",0,0020,3,0,"(6, 6)","(3, 0)",0,1
25,14,0020,3,0,"(6, 6)","(3, 0)",2,0020,3,0,"(6, 5)","(3, 0)",0,1
25,15,0020,3,0,"(6, 5)","(3, 0)",3,0200,3,3,"(5, 5)","(3, 0)",0,1
25,16,0200,3,3,"(5, 5)","(3, 0)",2,2000,3,2,"(5, 6)","(3, 0)",0,1
25,17,2000,3,2,"(5, 6)","(3, 0)",1,0002,3,1,"(6, 6)","(3, 0)",0,1
25,18,0002,3,1,"(6, 6)","(3, 0)",1,0002,3,1,"(7, 6)","(3, 0)",0,1
25,19,0002,3,1,"(7, 6)","(3, 0)",3,0002,3,1,"(8, 6)","(3, 0)",0,1
25,20,0002,3,1,"(8, 6)","(3, 0)",0,0020,3,0,"(8, 5)","(3, 0)",0,1
25,21,0020,3,0,"(8, 5)","(3, 0)",1,0302,3,1,"(9, 5)","(3, 0)",0,1
25,22,0302,3,1,"(9, 5)","(3, 0)",3,0302,3,1,"(9, 5)","(3, 0)",3,0
26,0,0020,3,0,"(5, 5)","(3, 6)",2,0020,3,0,"(5, 4)","(3, 6)",0,1
26,1,0020,3,0,"(5, 4)","(3, 6)",0,0020,3,0,"(5, 3)","(3, 6)",0,1
26,2,0020,3,0,"(5, 3)","(3, 6)",2,0020,3,0,"(5, 2)","(3, 6)",0,1
26,3,0020,3,0,"(5, 2)","(3, 6)",1,0002,3,1,"(6, 2)","(3, 6)",0,1
26,4,0002,3,1,"(6, 2)","(3, 6)",1,0002,3,1,"(7, 2)","(3, 6)",0,1
26,5,0002,3,1,"(7, 2)","(3, 6)",0,0020,3,0,"(7, 1)","(3, 6)",0,1
26,6,0020,3,0,"(7, 1)","(3, 6)",3,0200,3,3,"(6, 1)","(3, 6)",0,1
26,7,0200,3,3,"(6, 1)","(3, 6)",2,2000,3,2,"(6, 2)","(3, 6)",0,1
26,8,2000,3,2,"(6, 2)","(3, 6)",2,2000,3,2,"(6, 3)","(3, 6)",0,1
26,9,2000,3,2,"(6, 3)","(3, 6)",2,2000,3,2,"(6, 4)","(3, 6)",0,1
26,10,2000,3,2,"(6, 4)","(3, 6)",2,2000,3,2,"(6, 5)","(3, 6)",0,1
26,11,2000,3,2,"(6, 5)","(3, 6)",3,0200,3,3,"(5, 5)","(3, 6)",0,1
26,12,0200,3,3,"(5, 5)","(3, 6)",3,0200,3,3,"(4, 5)","(3, 6)",0,1
26,13,0200,3,3,"(4, 5)","(3, 6)",2,2001,3,2,"(4, 6)","(3, 6)",0,1
26,14,2001,3,2,"(4, 6)","(3, 6)",0,2000,3,2,"(4, 7)","(3, 6)",0,1
26,15,2000,3,2,"(4, 7)","(3, 6)",2,2000,3,2,"(4, 8)","(3, 6)",0,1
26,16,2000,3,2,"(4, 8)","(3, 6)",3,0200,3,3,"(3, 8)","(3, 6)",0,1
26,17,0200,3,3,"(3, 8)","(3, 6)",0,1020,3,0,"(3, 7)","(3, 6)",0,1
26,18,1020,3,0,"(3, 7)","(3, 6)",0,0020,4,0,"(3, 6)","(9, 3)",1,1
26,19,0020,4,0,"(3, 6)","(9, 3)",2,0020,4,0,"(3, 5)","(9, 3)",0,1
26,20,0020,4,0,"(3, 5)","(9, 3)",1,0002,4,1,"(4, 5)","(9, 3)",0,1
26,21,0002,4,1,"(4, 5)","(9, 3)",3,0002,4,1,"(5, 5)","(9, 3)",0,1
26,22,0002,4,1,"(5, 5)","(9, 3)",0,0020,4,0,"(5, 4)","(9, 3)",0,1
26,23,0020,4,0,"(5, 4)","(9, 3)",1,0002,4,1,"(6, 4)","(9, 3)",0,1
26,24,0002,4,1,"(6, 4)","(9, 3)",3,0002,4,1,"(7, 4)","(9, 3)",0,1
26,25,0002,4,1,"(7, 4)","(9, 3)",3,0002,4,1,"(8, 4)","(9, 3)",0,1
26,26,0002,4,1,"(8, 4)","(9, 3)",0,0120,4,0,"(8, 3)","(9, 3)",0,1
26,27,0120,4,0,"(8, 3)","(9, 3)",1,0302,5,1,"(9, 3)","(7, 1)",1,1
26,28,0302,5,1,"(9, 3)","(7, 1)",3,0302,5,1,"(9, 3)","(7, 1)",3,0
27,0,0020,3,0,"(5, 5)","(6, 7)",3,0200,3,3,"(4, 5)","(6, 7)",0,1
27,1,0200,3,3,"(4, 5)","(6, 7)",1,0200,3,3,"(3, 5)","(6, 7)",0,1
27,2,0200,3,3,"(3, 5)","(6, 7)",3,0200,3,3,"(2, 5)","(6, 7)",0,1
27,3,0200,3,3,"(2, 5)","(6, 7)",2,2000,3,2,"(2, 6)","(6, 7)",0,1
27,4,2000,3,2,"(2, 6)","(6, 7)",1,0002,3,1,"(3, 6)","(6, 7)",0,1
27,5,0002,3,1,"(3, 6)","(6, 7)",1,0002,3,1,"(4, 6)","(6, 7)",0,1
27,6,0002,3,1,"(4, 6)","(6, 7)",0,0020,3,0,"(4, 5)","(6, 7)",0,1
27,7,0020,3,0,"(4, 5)","(6, 7)",2,0020,3,0,"(4, 4)","(6, 7)",0,1
27,8,0020,3,0,"(4, 4)","(6, 7)",0,0020,3,0,"(4, 3)","(6, 7)",0,1
27,9,0020,3,0,"(4, 3)","(6, 7)",2,0020,3,0,"(4, 2)","(6, 7)",0,1
27,10,0020,3,0,"(4, 2)","(6, 7)",3,0200,3,3,"(3, 2)","(6, 7)",0,1
27,11,0200,3,3,"(3, 2)","(6, 7)",2,2000,3,2,"(3, 3)","(6, 7)",0,1
27,12,2000,3,2,"(3, 3)","(6, 7)",3,0200,3,3,"(2, 3)","(6, 7)",0,1
27,13,0200,3,3,"(2, 3)","(6, 7)",3,0200,3,3,"(1, 3)","(6, 7)",0,1
27,14,0200,3,3,"(1, 3)","(6, 7)",3,0203,3,3,"(0, 3)","(6, 7)",0,1
27,15,0203,3,3,"(0, 3)","(6, 7)",2,2003,3,2,"(0, 4)","(6, 7)",0,1
27,16,2003,3,2,"(0, 4)","(6, 7)",3,2003,3,3,"(0, 4)","(6, 7)",3,0
28,0,0020,3,0,"(5, 5)","(9, 5)",2,0020,3,0,"(5, 4)","(9, 5)",0,1
28,1,0020,3,0,"(5, 4)","(9, 5)",2,0020,3,0,"(5, 3)","(9, 5)",0,1
28,2,0020,3,0,"(5, 3)","(9, 5)",1,0002,3,1,"(6, 3)","(9, 5)",0,1
28,3,0002,3,1,"(6, 3)","(9, 5)",3,0002,3,1,"(7, 3)","(9, 5)",0,1
28,4,0002,3,1,"(7, 3)","(9, 5)",0,0020,3,0,"(7, 2)","(9, 5)",0,1
28,5,0020,3,0,"(7, 2)","(9, 5)",0,0020,3,0,"(7, 1)","(9, 5)",0,1
28,6,0020,3,0,"(7, 1)","(9, 5)",3,0200,3,3,"(6, 1)","(9, 5)",0,1
28,7,0200,3,3,"(6, 1)","(9, 5)",2,2000,3,2,"(6, 2)","(9, 5)",0,1
28,8,2000,3,2,"(6, 2)","(9, 5)",0,2000,3,2,"(6, 3)","(9, 5)",0,1
28,9,2000,3,2,"(6, 3)","(9, 5)",2,2000,3,2,"(6, 4)","(9, 5)",0,1
28,10,2000,3,2,"(6, 4)","(9, 5)",0,2000,3,2,"(6, 5)","(9, 5)",0,1
28,11,2000,3,2,"(6, 5)","(9, 5)",0,2000,3,2,"(6, 6)","(9, 5)",0,1
28,12,2000,3,2,"(6, 6)","(9, 5)",1,0002,3,1,"(7, 6)","(9, 5)",0,1
28,13,0002,3,1,"(7, 6)","(9, 5)",3,0002,3,1,"(8, 6)","(9, 5)",0,1
28,14,0002,3,1,"(8, 6)","(9, 5)",2,2000,3,2,"(8, 7)","(9, 5)",0,1
28,15,2000,3,2,"(8, 7)","(9, 5)",2,2000,3,2,"(8, 8)","(9, 5)",0,1
28,16,2000,3,2,"(8, 8)","(9, 5)",1,0302,3,1,"(9, 8)","(9, 5)",0,1
28,17,0302,3,1,"(9, 8)","(9, 5)",0,0320,3,0,"(9, 7)","(9, 5)",0,1
28,18,0320,3,0,"(9, 7)","(9, 5)",3,0200,3,3,"(8, 7)","(9, 5)",0,1
28,19,0200,3,3,"(8, 7)","(9, 5)",1,0200,3,3,"(7, 7)","(9, 5)",0,1
28,20,0200,3,3,"(7, 7)","(9, 5)",2,2000,3,2,"(7, 8)","(9, 5)",0,1
28,21,2000,3,2,"(7, 8)","(9, 5)",1,0002,3,1,"(8, 8)","(9, 5)",0,1
28,22,0002,3,1,"(8, 8)","(9, 5)",1,0302,3,1,"(9, 8)","(9, 5)",0,1
28,23,0302,3,1,"(9, 8)","(9, 5)",2,2330,3,2,"(9, 9)","(9, 5)",0,1
28,24,2330,3,2,"(9, 9)","(9, 5)",3,0230,3,3,"(8, 9)","(9, 5)",0,1
28,25,0230,3,3,"(8, 9)","(9, 5)",3,0230,3,3,"(7, 9)","(9, 5)",0,1
28,26,0230,3,3,"(7, 9)","(9, 5)",1,0230,3,3,"(6, 9)","(9, 5)",0,1
28,27,0230,3,3,"(6, 9)","(9, 5)",2,0230,3,2,"(6, 9)","(9, 5)",3,0
29,0,0020,3,0,"(5, 5)","(6, 2)",3,0200,3,3,"(4, 5)","(6, 2)",0,1
29,1,0200,3,3,"(4, 5)","(6, 2)",2,2000,3,2,"(4, 6)","(6, 2)",0,1
29,2,2000,3,2,"(4, 6)","(6, 2)",3,0200,3,3,"(3, 6)","(6, 2)",0,1
